date,price,volume,return_1d,return_3d,return_7d,return_14d,MA7,MA30,MA_diff,vol_7d,vol_MA7,highest_30,lowest_30,pos_channel_30
2024-11-21,89326.4051029836,76555842681.1068,,,,,,,,,,,,
2024-11-22,94069.11559788969,112837970883.96764,5.309416056135086,,,,,,,,,,,
2024-11-23,94955.55602347082,82303465655.24199,0.9423288610157066,,,,,,,,,,,
2024-11-24,93760.27068972368,45511800251.80984,-1.258783986743961,4.96366732952962,,,,,,,,,,
2024-11-25,93546.11482101932,48355173230.56986,-0.2284079036130926,-0.5559750121453266,,,,,,,,,,
2024-11-26,88960.11249694412,85585174959.04805,-4.9023974248952555,-6.313947048074553,,,,,,,,,,
2024-11-27,87635.2127980843,92837558437.63956,-1.489318821292318,-6.532679403101049,,,91750.39821858794,,,,77712426585.62625,,,
2024-11-28,90869.12691365478,77130214035.7825,3.690199421346252,-2.861677272740182,1.727061341931968,,91970.78704868382,,,3.4150577290743476,77794479636.2942,,,
2024-11-29,90578.80838013266,46460805592.15066,-0.31949083630790076,1.8195749058255162,-3.7103646564264348,,91472.1717318614,,,2.6038246761478114,68312027451.74892,,,
2024-11-30,92112.0297646138,70577516541.62772,1.6926932600467293,5.1084681871478965,-2.9945864970283176,,91065.9536948818,,,2.6876475343294683,66636891864.08974,,,
2024-12-01,91239.47122285848,41198720283.14104,-0.9472796810417572,0.407557904188538,-2.6885582222849536,,90705.83948532962,,,2.673643539938291,66020737582.85133,,,
2024-12-02,92304.33867392405,46618694880.34837,1.1671126945316912,1.9050044095853425,-1.3274481248859438,,90528.44289288747,,,2.7361891241050835,65772669247.105415,,,
2024-12-03,91254.9956460552,96193940544.53133,-1.136829582383747,-0.9304258311848002,2.579676536706188,,90856.28334276048,,,1.8861871860398434,67288207187.88873,,,
2024-12-04,91374.28893844674,83671044173.51279,0.1307252184354235,0.14776249114700768,4.2666366874437145,,91390.43707709796,,,1.7097958741469415,65978705150.15635,,,
2024-12-05,94065.64524925785,93446650410.37816,2.9454197040308827,1.9081514483905604,3.517716571262386,5.305531036215361,91847.08255361268,,,1.4960639040631933,68309624632.24144,,,
2024-12-06,91830.04825245812,179935267250.6917,-2.376634945601863,0.6301601378990052,1.3813825713784755,-2.3802364157464284,92025.83110680203,,,1.8460395497202828,87377404869.17587,,,
2024-12-07,94532.37474294563,109509066272.2067,2.9427475449629537,3.4562083504981356,2.6276100792880674,-0.4456624743691684,92371.59467513514,,,2.0612135857810117,92939054830.68715,,,
2024-12-08,94396.5048454845,57765605617.94603,-0.1437284293667518,0.35173266004810966,3.460162120969268,0.6785754254766019,92822.59947836745,,,1.9957038733119092,95305752735.65929,,,
2024-12-09,95806.82736572677,59316795003.98513,1.4940410373782465,4.330585890944683,3.7945006075778,2.4166824555277744,93322.95500576783,,,2.017511741640041,97119767039.03598,,,
2024-12-10,92230.50083900787,139118734393.82437,-3.7328514314192485,-2.435011190819081,1.0689882631042869,3.6762412392139288,93462.31289047535,,,2.5482360121844287,103251880446.07785,,,
2024-12-11,91771.99667795865,119485287617.8021,-0.49712856037674724,-2.780302270536228,0.43525125517509533,4.720458532354677,93519.12828183419,,,2.561274127133099,108368200938.11917,,,
2024-12-12,96256.94286515891,112782750873.94843,4.887053076701142,0.46981568204309543,2.3295408329943257,5.9292040481732755,93832.1707983915,,,2.9910825802907124,111130501004.34349,,,
2024-12-13,95478.4718086457,95565580844.76036,-0.8087427600975583,3.5215801064631513,3.973017139397972,5.40928227709796,94353.37416356115,,,2.8041959494884465,99077688660.63902,,,
2024-12-14,96474.24824906969,75010198346.95139,1.0429329476697946,5.1238414127698695,2.0541888547753517,4.73577500745912,94630.78466443601,,,2.624924949369181,94149278957.03111,,,
2024-12-15,96521.66753667717,54581936836.852325,0.049152274796759876,0.2750187816468408,2.251315019206812,5.789376289694359,94934.37933460639,,,2.620251222646917,93694469131.1606,,,
2024-12-16,99631.30349379999,67211229482.25423,3.2216973001851557,4.349495343282439,3.9918617839978188,7.9378336112230885,95480.7330671883,,,2.8199700747609846,94822245485.199,,,
2024-12-17,100856.74619693069,109519261247.90494,1.2299775875229457,4.54266089386528,9.352920432450308,10.521890317234984,96713.05383260583,,,2.0765297633201882,90593749321.49625,,,
2024-12-18,101033.24653744219,89011307385.97536,0.17500102587770794,4.674161891215434,10.09158588102057,10.570760890409868,98036.08952681777,,,1.993258644038675,86240323574.09242,,,
2024-12-19,96953.12069442325,109837411439.82729,-4.038399222880429,-2.6880937069576727,0.7232494701598702,3.06963869488599,98135.54350242695,,,2.231110729082713,85819560797.78941,,,
2024-12-20,94409.72595593294,97072845278.74718,-2.6233242625645636,-6.392254840751499,-1.119357937415144,2.809186919278095,97982.86552346799,93807.8406126907,4175.024910777283,2.452087608575588,86034884288.35896,101033.24653744219,87635.2127980843,0.5056348781946948
2024-12-21,93650.42813640687,107693884166.9941,-0.8042580484562301,-7.3073158134132505,-2.927019555905208,-0.9329572106243633,97579.46265023046,93951.97471380483,3627.487936425634,2.403137276425492,90703982262.65077,101033.24653744219,87635.2127980843,0.4489625459482426
2024-12-22,93195.44410350095,50870944698.41026,-0.4858323041974977,-3.875766518919743,-3.4460898967708875,-1.2723572169854536,97104.28787406241,93922.85233065853,3181.435543403888,2.3950177519909985,90173840528.58763,101033.24653744219,87635.2127980843,0.41500353063621453
2024-12-23,91140.91969775569,42764070707.24802,-2.2045330922652706,-3.4623617694886755,-8.521803387398874,-4.870120216130058,95891.37590319893,93795.69778646802,2095.678116730909,1.8044333286894063,86681389275.0153,101033.24653744219,87635.2127980843,0.26165831254574784
2024-12-24,90965.4953002581,62413268757.195694,-0.19247600098762918,-2.866973370626802,-9.807227845085487,-1.3715696296151436,94478.34006081715,93702.53860681917,775.8014539979777,1.5391738279694416,79951961776.34256,101033.24653744219,87635.2127980843,0.24856501834226638
2024-12-25,94886.05944712395,47271161474.46614,4.30994646258438,1.8140536373703275,-6.084321053703978,3.3932603429050356,93600.17047648596,93747.20342768932,-147.03295120336406,2.656322512833987,73989083788.9841,101033.24653744219,87635.2127980843,0.5411873704825545
2024-12-26,95543.42015726255,32664093004.44061,0.6927895561991582,4.830432339399882,-1.4540022302157785,-0.7412688234820664,93398.78468546302,93966.64701636661,-567.8623309035902,2.290306050373824,62964324012.50029,101033.24653744219,87635.2127980843,0.5902513393399806
2024-12-27,91803.34079160506,43224844021.466805,-3.914533684791044,0.9210585712543073,-2.7607167989709525,-3.849172433767256,93026.44394770188,94105.58461615063,-1079.1406684487592,2.5558479310480426,55271752404.317375,101033.24653744219,90578.80838013266,0.11713038931855349
2024-12-28,90481.9775065786,39804860861.68365,-1.4393411760754815,-4.641442553528696,-3.383274046770257,-6.211264509696635,92573.80814344068,94092.67963591476,-1518.871492474078,2.5848865004837385,45573320503.55874,101033.24653744219,90481.9775065786,0.0
2024-12-29,91277.95711668122,21509262533.289673,0.8797106695029422,-4.464423644831273,-2.0574900471424407,-5.4326769872716785,92299.88143103788,94115.98459379972,-1816.1031627618358,2.633851879938239,41378794479.970085,101033.24653744219,90481.9775065786,0.07543922989493528
2024-12-30,89809.00932731242,23074978677.218758,-1.6093127363609128,-2.172395304022545,-1.4613747314161207,-9.858642637450599,92109.60852097457,94039.21724588967,-1929.6087249151024,2.569698918278851,38566067047.108765,101033.24653744219,89809.00932731242,0.0
2024-12-31,89022.96932884614,55354021112.475815,-0.8752351288070948,-1.6124848482963028,-2.13545362997265,-11.733252672040573,91832.10481077284,93965.33384942258,-2133.2290386497334,2.5830904891834643,37557603097.86306,101033.24653744219,89022.96932884614,0.0
2025-01-01,90345.89050387108,43794716681.888275,1.486044764624883,-1.0211300101936716,-4.784864046106707,-10.578058609262298,91183.50924745102,93900.05224375414,-2716.54299630312,1.8685773604271183,37060968127.4948,101033.24653744219,89022.96932884614,0.11014909581588102
2025-01-02,91178.22880527575,22484425599.91051,0.9212796473227591,1.524590337004117,-4.568803738448734,-5.9563754604132875,90559.91048288147,93897.49334906151,-3337.5828661800333,1.8983709193525302,35606729926.84764,101033.24653744219,89022.96932884614,0.17945126819279716
2025-01-03,94323.14355478664,43978190177.02596,3.4491948250358284,5.953715390420133,2.7447832959603957,-0.09170919655747678,90919.88230619312,93995.7885029395,-3075.9061967463786,1.8269124053297776,35714350806.213234,101033.24653744219,89022.96932884614,0.4413032383754671
2025-01-04,95112.0929531571,34639172910.93523,0.8364324688905356,5.275505529586644,5.117168715993059,1.5607668281251597,91581.32736999006,94030.67009306948,-2449.3427230794186,1.637327533584336,34976395384.67775,101033.24653744219,89022.96932884614,0.5069927628275579
2025-01-05,95288.50094704173,20345279739.948383,0.18547377983944013,4.507953483658977,4.393770365865879,2.245878930751455,92154.2622028987,94145.9518495556,-1991.6896466569015,1.647520917890649,34810112128.48614,101033.24653744219,89022.96932884614,0.5216808496069677
2025-01-06,95454.57145123628,19466830101.909275,0.17428178903438063,1.1995231009158003,6.2861868382807495,4.7329473608404005,92960.77107774497,94176.69173983195,-1215.9206620869809,1.356027657971813,34294662332.013355,101033.24653744219,89022.96932884614,0.535508216062397
2025-01-07,98447.21362240084,44405404337.24864,3.1351480873740956,3.506515907379204,10.58630639328828,8.224787099160125,94307.09169110992,94311.71536572916,-4.623674619244412,1.3366682693279137,32730574221.26661,101033.24653744219,89022.96932884614,0.7846816630351829
2025-01-08,93725.14520903539,58592905348.26819,-4.796548566094705,-1.640655191831808,3.740352423688287,-1.2234824007371636,94789.84236327624,94242.32596050612,547.5164027701248,2.713159358922801,34844601173.6066,101033.24653744219,89022.96932884614,0.3915126852212688
2025-01-09,92092.76505735616,63765899710.00855,-1.7416672420603074,-3.521891453462267,1.0030204184307223,-3.6116093543926753,94920.49039928774,94237.7347677844,682.7556315033435,2.8375546164935503,40741954617.90632,101033.24653744219,89022.96932884614,0.2555974083856188
2025-01-10,89707.52517607683,63948449606.06698,-2.5900404660385457,-8.877537641487265,-4.893410254111041,-2.2829404654083008,94261.11634518634,94168.919051055,92.19729413134337,2.583761272626568,43594848822.05504,101033.24653744219,89022.96932884614,0.056997505997674586
2025-01-11,92367.35844390381,61847243420.93672,2.965005736816728,-1.4486899562580535,-2.885789203067035,2.0837088106171686,93869.011415293,94039.26623701314,-170.25482172014017,2.8987533578025984,47481716037.76953,101033.24653744219,89022.96932884614,0.27846060977377
2025-01-12,92212.77271884044,17393758818.222515,-0.16735969033612186,0.13031171494257698,-3.2278062910347183,1.0241416785481183,93429.62166840711,93930.40960068633,-500.78793227921415,2.8903130033050948,47060070191.8087,101033.24653744219,89022.96932884614,0.2655894892843337
2025-01-13,92206.74734905403,19142239999.759304,-0.006534203027142027,2.7859671394030228,-3.402481466109164,2.6698190300741054,92965.64679666678,93788.1595706858,-822.5127740190219,2.8847984942669735,47013700177.215836,101033.24653744219,89022.96932884614,0.26508780479514493
2025-01-14,92008.0407989071,74349899913.66394,-0.21550109494126168,-0.3890093330047306,-6.540736488684695,3.353147499533815,92045.76496473911,93637.70534609345,-1591.9403813543468,2.4317505273677273,51291485259.560875,101033.24653744219,89022.96932884614,0.2485430950689852
2025-01-15,93716.54730328196,49725536732.25472,1.8569099934526045,1.6307660426029935,-0.009173531536554869,3.73083576974258,92044.53669248862,93440.54680640952,-1396.0101139209,1.9172084276017587,50024718314.4161,101033.24653744219,89022.96932884614,0.3907968061783377
2025-01-16,97450.21502883722,55992350634.17684,3.9840005132418144,5.686642063116865,5.817449360049509,6.878819983393414,92809.88668841448,93326.99576747307,-517.1090790585877,2.2377346886112464,48914211303.583,101033.24653744219,89022.96932884614,0.70166954131246
2025-01-17,97121.77688445612,48684967252.81512,-0.3370317287487823,5.557923026233769,8.264916119162447,2.9670696121826268,93869.06550389725,93196.61344570688,672.4520581903635,1.7783075642538093,46733713824.54702,98447.21362240084,89022.96932884614,0.8593588306225046
2025-01-18,101102.3272998042,67105172405.15364,4.098514816181398,7.880977489088092,9.456770230367994,6.298078573034127,95116.91819759729,93334.9203325529,1781.9978650443954,2.0075134332731364,47484846536.57801,101102.3272998042,89022.96932884614,1.0
2025-01-19,101591.65870898607,48117289337.80592,0.4839961870816589,4.2498045580744215,10.170918532882789,6.614814693587667,96456.75905333238,93574.31809098802,2882.4409623443644,1.9412942602344911,51873922325.08992,101591.65870898607,89022.96932884614,1.0
2025-01-20,98556.60072240025,71011425613.07835,-2.9875070701226303,1.4773451268824234,6.886538735943559,3.2497440656874987,97363.88096381041,93737.85717718778,3626.023786622638,2.538666787750352,59283805984.135506,101591.65870898607,89022.96932884614,0.7585223172607336
2025-01-21,97645.26157169124,115294265832.0421,-0.924686062657476,-3.4193730455497118,6.126878394362145,-0.8146010650799451,98169.19821706529,93886.18442612747,4283.0137909378245,2.6076959537172493,65133001115.33239,101591.65870898607,89022.96932884614,0.6860136313392691
2025-01-22,101985.06536315338,91575520960.48799,4.444459179696958,0.3872430661795212,8.822900862014427,8.812917958884858,99350.4150827612,94247.6559483074,5102.759134453809,2.932135240055308,71111570290.79428,101985.06536315338,89022.96932884614,1.0
2025-01-23,99609.01415196357,52873192200.796974,-2.329803096883898,1.0678264285185701,2.215284104285997,8.161606495283568,99658.81495749355,94535.77324336422,5123.041714129329,2.92264289386611,70665976228.88287,101985.06536315338,89022.96932884614,0.8166923617213578
2025-01-24,99919.47498097445,98371362008.19136,0.3116794515577226,2.3290566000619295,2.880608434343923,11.383604424326421,100058.48611413901,94703.55376115926,5354.932352979755,2.9074836815579546,77764032622.50804,101985.06536315338,89022.96932884614,0.8406437989109281
2025-01-25,99809.812746175,48953975419.69522,-0.10975061150024779,-2.132912901739714,-1.2784221571838117,8.057450627205176,99873.84117790627,94845.76684745634,5028.074330449934,2.419654189019402,75171004481.72827,101985.06536315338,89022.96932884614,0.8321835750004426
2025-01-26,99781.96941034772,21652691281.13734,-0.02789639120762688,0.17363414331186267,-1.78133650108252,8.208403747478666,99615.31413524367,95111.72113474777,4503.593000495894,2.4046784953038274,71390347616.48991,101985.06536315338,89022.96932884614,0.8300355168658955
2025-01-27,97969.49640323251,19717486816.31033,-1.8164333875407057,-1.95155006380211,-0.595702687455113,6.2498127521658065,99531.44208964826,95361.30509796954,4170.136991678723,2.2142116715920204,64062642074.094475,101985.06536315338,89022.96932884614,0.6902068192294886
2025-01-28,97617.99553077694,89224382315.7508,-0.35878603581753765,-2.1959937155398124,-0.027923567898147095,6.097243983415512,99527.54694094622,95572.63971177275,3954.9072291734774,2.187749441290893,60338373000.33857,101985.06536315338,89022.96932884614,0.6630892240870644
2025-01-29,97146.00300878198,43897527965.19403,-0.48350974574781214,-2.641726172717118,-4.744873513725012,3.659391862145478,98836.25231889318,95817.20616782173,3019.046151071452,0.9906685647709382,53527231143.868004,101985.06536315338,89022.96932884614,0.6266759371660505
2025-01-30,99490.25288909503,45491820591.20409,2.413120259925816,1.5522754956331042,-0.11922742522815222,2.0934154528588156,98819.28642419765,96166.11561983003,2653.170804367619,1.2645370915621765,52472749485.35474,101985.06536315338,89707.52517607683,0.7967986717172869
2025-01-31,100807.15070257561,40524861755.971855,1.3236450559117374,3.266974654066934,0.8883910987024235,3.7945906019655196,98946.09724156924,96514.82429312017,2431.27294844907,1.3615931396313097,44208963735.03767,101985.06536315338,89707.52517607683,0.9040593927912655
2025-02-01,98810.37474956374,35890373403.29528,-1.980788008683254,1.7132683684693673,-1.0013424222655498,-2.2669631960538394,98803.32038491049,96769.22915792977,2034.0912269807159,1.5831242770219522,42342734875.551956,101985.06536315338,89707.52517607683,0.74142291002791
2025-02-02,97148.35116450538,22028164780.465324,-1.6820334800579206,-2.3539006652242067,-2.639372886109048,-4.373693274571632,98427.08920693303,96863.4027449204,1563.686462012629,1.6850043369693917,42396373946.88453,101985.06536315338,89707.52517607683,0.6060518536327686
2025-02-03,95191.74747620497,58328009952.34803,-2.0140369495177723,-5.570441369718404,-2.835320205785896,-3.4141328145771865,98030.26793164338,96866.05789568866,1164.2100359547185,1.714683735834111,47912162966.31848,101985.06536315338,89707.52517607683,0.44668738334905883
2025-02-04,98238.89542734591,118277566881.95631,3.201063150881467,-0.5783596344677844,0.6360506515145747,0.6079494755808712,98118.96791686754,96964.40437836546,1154.5635385020723,2.190073285586674,52062617904.34785,101985.06536315338,89707.52517607683,0.6948761821402367
2025-02-05,94583.32997010817,70559489403.79514,-3.721097882193991,-2.6403136683748274,-2.637960347624535,-7.25766597951254,97752.87176848554,96935.3629956612,817.5087728243379,2.6335356087126853,55871469538.433716,101985.06536315338,89707.52517607683,0.3971320573777195
2025-02-06,92866.57050977692,46969348690.01478,-1.8150761459485576,-2.4426245216364606,-6.657619401874215,-6.7689091189080175,96806.63142858296,96749.34155857374,57.28987000921916,2.3649696642631346,56082544981.12096,101985.06536315338,89707.52517607683,0.25730278912263993
2025-02-07,93047.15238417375,42811210713.70183,0.1944530452729687,-5.284814146767147,-7.697864947395638,-6.877860995676022,95698.06024023982,96726.74179774501,-1028.6815575051878,2.2175167072795574,56409166260.79667,101985.06536315338,89707.52517607683,0.2720110997162317
2025-02-08,93460.28168051473,55246326541.21579,0.4439999352535251,-1.1873638726278335,-5.414505392383029,-6.3616300751987875,94933.7612303757,96772.32568518362,-1838.5644548079144,2.249218488937072,59174302423.35674,101985.06536315338,89707.52517607683,0.3056602908445852
2025-02-09,93491.74111451581,20101527550.06695,0.03366075239172872,0.6731923030075304,-3.7639445303581875,-6.303972885084786,94411.38836609146,96898.46621646493,-2487.0778503734764,2.226686274128601,58899068533.29984,101985.06536315338,92008.0407989071,0.14871170317909327
2025-02-10,93615.43283429353,24683720652.739605,0.13230229569285434,0.6107445908430043,-1.6559362378608111,-4.444305348899713,94186.20056010412,96940.06869614459,-2753.8681360404735,2.133336312391054,54092741490.498634,101985.06536315338,92008.0407989071,0.16110935931206347
2025-02-11,94540.70775357632,35967201183.652016,0.9883786158641161,1.156026981338365,-3.7644841767430437,-3.1523775513608188,93657.88803527989,97017.66653063578,-3359.7784953558876,1.6517519340613325,42334117819.3123,101985.06536315338,92008.0407989071,0.25384992673520185
2025-02-12,92364.09002872088,35169152309.51518,-2.302307415054339,-1.2061504816919588,-2.346333061109873,-4.922398072959123,93340.85375793885,97022.91128662467,-3682.057528685822,1.2283891158885616,37278355377.27231,101985.06536315338,92008.0407989071,0.03568691522417647
2025-02-13,94159.60243133068,45345060417.53029,1.943950730258348,0.5812819324356289,1.39235455175728,-5.357962516897608,93525.5726038751,97094.63000770548,-3569.057403830375,1.292033050906359,37046314195.48881,101985.06536315338,92364.09002872088,0.18662477973349
2025-02-14,92307.8330149462,27803118074.9089,-1.9666283295269427,-2.361813013342562,-0.7945642078062143,-8.431264675564588,93419.95555112833,97047.67286476094,-3627.7173136326164,1.5310359206996396,34902300961.375534,101985.06536315338,92307.8330149462,0.0
2025-02-15,92877.17882262533,30762562056.52655,0.6167903514612272,0.5555067924611246,-0.6239044516072489,-6.004628503814679,93336.65514285839,96895.23832455388,-3558.5831816954887,1.5426885921156326,31404620320.705647,101985.06536315338,92307.8330149462,0.05883353702720658
2025-02-16,92999.09216728156,13549366629.015766,0.13126297137970866,-1.2324927400744534,-0.5269438148882255,-4.271054472347869,93266.27672182492,96757.81550064805,-3491.538778823131,1.5443180548791913,30468597331.984043,101985.06536315338,92307.8330149462,0.07143149275148136
2025-02-17,91660.71227155557,12998268229.018126,-1.439132215740968,-0.7010464033814334,-2.08803239333194,-3.7093921461333057,92987.03092714808,96443.09499970645,-3456.0640725583653,1.6230365961769093,28799246985.738117,101985.06536315338,91660.71227155557,0.0
2025-02-18,91341.52960606896,24151804942.897728,-0.3482218909024004,-1.6534193178812107,-3.383916011974586,-7.021013205892568,92530.00547750418,96101.42402960919,-3571.4185521050094,1.5231707168695081,27111333237.058933,101985.06536315338,91341.52960606896,0.0
2025-02-19,91405.03853150252,36669960823.07543,0.06952908026334192,-1.714052899475349,-1.03833805640281,-3.360308248409216,92392.99812075868,95863.03862324594,-3470.04050248726,1.2974794860709697,27325734453.28183,101985.06536315338,91341.52960606896,0.0059669011203621536
2025-02-20,92663.03435451942,26586588698.590363,1.3762871754420036,1.0935133037089484,-1.589395067701871,-0.2191705305151559,92179.20268121421,95696.96438267356,-3517.7617014593416,1.155345586599713,24645952779.147552,101985.06536315338,91341.52960606896,0.12416031463706573
2025-02-21,93680.66155266784,23019466870.297886,1.0982018938156868,2.560863559748694,1.4872286488399666,0.6808474545018317,92375.32104374588,95420.15092232403,-3044.8298785781517,0.9461866384067048,23962574035.63169,100807.15070257561,91341.52960606896,0.24711869646484672
2025-02-22,91867.90813457828,40591982881.57605,-1.9350348172663345,0.5063939696455799,-1.086672421407775,-1.7037970754034681,92231.13951688202,95162.11405507785,-2930.9745381958346,1.2180834862855732,25366777010.638767,100807.15070257561,91341.52960606896,0.05560950762159508
2025-02-23,92326.33967418694,17654086229.023674,0.49901162322876225,-0.3633538256952895,-0.7233968390621626,-1.2465287590498475,92135.0320178685,94909.0095448516,-2773.977526983086,1.239949444665264,25953165524.925606,100807.15070257561,91341.52960606896,0.10404072359091454
2025-02-24,91955.06321410212,15887599947.758493,-0.4021349285534659,-1.8420005900530279,0.3211309788587524,-1.7736067333367966,92177.082152518,94647.18456044917,-2470.102407931161,1.1077845205662153,26365927199.031376,100807.15070257561,91341.52960606896,0.06481704705669973
2025-02-25,87363.06196029286,43529854554.91956,-4.993744872011607,-4.903612442863303,-4.3555956014029285,-7.592121916404782,91608.72963169286,94233.22097878068,-2624.4913470878237,2.220024608239779,29134220000.74878,100807.15070257561,87363.06196029286,0.0
2025-02-26,84371.1455747451,91963279462.02293,-3.424692677218222,-8.616386317832102,-7.695301123179565,-8.653735939465601,90603.88778072751,93779.9426178311,-3176.054837103584,2.424517437129745,37033265520.59843,100807.15070257561,84371.1455747451,0.0
2025-02-27,79980.88889487673,66041274170.92765,-5.203504883051524,-13.021767264022765,-13.68630495211508,-15.058170563957407,88792.15271506427,93192.0390633011,-4399.886348236832,2.5702560947886264,42669649159.503746,100807.15070257561,79980.88889487673,0.0
2025-02-28,81478.67683320756,78866918119.55017,1.8726822857638714,-6.73555275541945,-13.025083851057396,-11.731567980785783,87049.01204085567,92669.79485744862,-5620.782816592953,2.7395408341158882,50647856480.8255,100807.15070257561,79980.88889487673,0.07191823247785839
